suite,task_id,trial_id,success,executed_steps,waves,elapsed_seconds,mean_inference_wave_seconds,actions_finite,model_seed,environment_seed,max_steps,solver_release_policy,model_seed_rule,task_description,trajectory
libero_goal,0,6,True,145,19,86.7830538089911,4.272333882900421,True,0,0,480,uniform,fixed,open the middle drawer of the cabinet,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_000/trajectories/trial_006.npz
libero_goal,0,7,True,126,16,76.06315809601801,4.404025856114458,True,0,0,480,uniform,fixed,open the middle drawer of the cabinet,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_000/trajectories/trial_007.npz
libero_goal,0,8,True,146,19,85.87685546799912,4.231724915449741,True,0,0,480,uniform,fixed,open the middle drawer of the cabinet,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_000/trajectories/trial_008.npz
libero_goal,0,9,True,127,16,75.53070528199896,4.370604708177886,True,0,0,480,uniform,fixed,open the middle drawer of the cabinet,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_000/trajectories/trial_009.npz
libero_goal,6,0,False,480,60,276.54731414001435,4.504140613131134,True,0,0,480,uniform,fixed,put the cream cheese in the bowl,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_006/trajectories/trial_000.npz
libero_goal,6,1,True,97,13,59.89556619399809,4.185257430431583,True,0,0,480,uniform,fixed,put the cream cheese in the bowl,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_006/trajectories/trial_001.npz
libero_goal,6,2,True,96,12,58.59085045999382,4.430629893154569,True,0,0,480,uniform,fixed,put the cream cheese in the bowl,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_006/trajectories/trial_002.npz
libero_goal,6,3,True,107,14,66.70280935597839,4.3669967905249605,True,0,0,480,uniform,fixed,put the cream cheese in the bowl,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_006/trajectories/trial_003.npz
libero_goal,6,4,False,480,60,277.92735169501975,4.529057522409798,True,0,0,480,uniform,fixed,put the cream cheese in the bowl,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_006/trajectories/trial_004.npz
libero_goal,6,5,False,480,60,277.75976729299873,4.523670220491858,True,0,0,480,uniform,fixed,put the cream cheese in the bowl,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_006/trajectories/trial_005.npz
libero_goal,6,6,True,89,12,55.00828492399887,4.137764483305196,True,0,0,480,uniform,fixed,put the cream cheese in the bowl,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_006/trajectories/trial_006.npz
libero_goal,6,7,True,134,17,78.64292393199867,4.29869638083134,True,0,0,480,uniform,fixed,put the cream cheese in the bowl,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_006/trajectories/trial_007.npz
libero_goal,6,8,True,106,14,64.2361106230237,4.206490628935474,True,0,0,480,uniform,fixed,put the cream cheese in the bowl,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_006/trajectories/trial_008.npz
libero_goal,6,9,True,97,13,60.035927332006395,4.200624594076154,True,0,0,480,uniform,fixed,put the cream cheese in the bowl,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_goal/task_006/trajectories/trial_009.npz
libero_10,0,0,True,387,49,226.54906049300916,4.494823270101333,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_000/trajectories/trial_000.npz
libero_10,0,1,True,294,37,171.84064636999392,4.476183367264304,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_000/trajectories/trial_001.npz
libero_10,0,2,True,393,50,229.0789168300107,4.455792498960292,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_000/trajectories/trial_002.npz
libero_10,0,3,False,480,60,277.4564850459865,4.5114394697388365,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_000/trajectories/trial_003.npz
libero_10,0,4,True,456,57,265.9985429160006,4.54845679529234,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_000/trajectories/trial_004.npz
libero_10,0,5,False,480,60,279.1621612919844,4.544838065751466,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_000/trajectories/trial_005.npz
libero_10,0,6,False,480,60,277.6213814970106,4.517693099755218,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_000/trajectories/trial_006.npz
libero_10,0,7,False,480,60,277.59923103498295,4.519568500801307,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_000/trajectories/trial_007.npz
libero_10,0,8,True,294,37,173.12311549001606,4.509097833528741,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_000/trajectories/trial_008.npz
libero_10,0,9,True,285,36,168.1665772300039,4.498221739647576,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_000/trajectories/trial_009.npz
libero_10,6,0,False,480,60,279.43328248200123,4.543438638621544,True,0,0,480,uniform,fixed,put the white mug on the plate and put the chocolate pudding to the right of the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_006/trajectories/trial_000.npz
libero_10,6,1,False,480,60,277.91227245601476,4.521040923899654,True,0,0,480,uniform,fixed,put the white mug on the plate and put the chocolate pudding to the right of the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_006/trajectories/trial_001.npz
libero_10,6,2,True,290,37,170.5115272749972,4.436981652923829,True,0,0,480,uniform,fixed,put the white mug on the plate and put the chocolate pudding to the right of the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_006/trajectories/trial_002.npz
libero_10,6,3,True,222,28,130.0823651990213,4.427642976555066,True,0,0,480,uniform,fixed,put the white mug on the plate and put the chocolate pudding to the right of the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_006/trajectories/trial_003.npz
libero_10,6,4,False,480,60,279.37427612699685,4.544862597377792,True,0,0,480,uniform,fixed,put the white mug on the plate and put the chocolate pudding to the right of the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_006/trajectories/trial_004.npz
libero_10,6,5,True,304,38,178.07300263101934,4.517095146999241,True,0,0,480,uniform,fixed,put the white mug on the plate and put the chocolate pudding to the right of the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_006/trajectories/trial_005.npz
libero_10,6,6,True,276,35,161.49348532501608,4.436815711000236,True,0,0,480,uniform,fixed,put the white mug on the plate and put the chocolate pudding to the right of the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_006/trajectories/trial_006.npz
libero_10,6,7,True,238,30,139.25040364498273,4.437430208159288,True,0,0,480,uniform,fixed,put the white mug on the plate and put the chocolate pudding to the right of the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_006/trajectories/trial_007.npz
libero_10,6,8,True,254,32,149.80788215002394,4.488883149696366,True,0,0,480,uniform,fixed,put the white mug on the plate and put the chocolate pudding to the right of the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_006/trajectories/trial_008.npz
libero_10,6,9,False,480,60,279.7116765930259,4.548793911212028,True,0,0,480,uniform,fixed,put the white mug on the plate and put the chocolate pudding to the right of the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0749894_expand10x10/tasks/libero_10/task_006/trajectories/trial_009.npz
