suite,task_id,trial_id,success,executed_steps,waves,elapsed_seconds,mean_inference_wave_seconds,actions_finite,model_seed,environment_seed,max_steps,solver_release_policy,model_seed_rule,task_description,trajectory
libero_spatial,6,10,True,123,16,71.23165829502977,4.0732242001686245,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_010.npz
libero_spatial,6,11,True,367,46,205.38850048102904,4.302039259068787,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_011.npz
libero_spatial,6,12,True,112,14,65.36640795704443,4.228833878971637,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_012.npz
libero_spatial,6,13,True,112,14,64.1689261830179,4.154025326684738,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_013.npz
libero_spatial,6,14,True,116,15,66.6503834950272,4.0570649558794685,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_014.npz
libero_spatial,6,15,True,113,15,65.90402944304515,3.9967448953102576,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_015.npz
libero_spatial,6,16,True,110,14,64.70632948400453,4.197904353674191,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_016.npz
libero_spatial,6,17,True,219,28,124.74333138891961,4.223155566033554,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_017.npz
libero_spatial,6,18,True,110,14,64.16941899107769,4.147038897778839,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_018.npz
libero_spatial,6,19,True,107,14,62.532452933024615,4.033679422868105,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_019.npz
libero_object,4,0,True,174,22,99.20628417702392,4.2087345280350466,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_000.npz
libero_object,4,1,True,213,27,118.99969731795136,4.176859027223794,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_001.npz
libero_object,4,2,False,480,60,264.9195857209852,4.2819601301672545,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_002.npz
libero_object,4,3,False,480,60,259.50459496106487,4.202280103519071,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_003.npz
libero_object,4,4,True,205,26,113.0192342310911,4.111294090847002,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_004.npz
libero_object,4,5,True,315,40,174.15942612104118,4.190677520458404,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_005.npz
libero_object,4,6,True,160,20,91.59802885900717,4.272971367862608,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_006.npz
libero_object,4,7,False,480,60,258.9840446760645,4.188937351970216,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_007.npz
libero_object,4,8,True,203,26,113.52144562196918,4.132516079560715,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_008.npz
libero_object,4,9,False,480,60,258.9340204469627,4.194158630947522,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_009.npz
libero_object,4,10,False,480,60,261.3296432290226,4.2296394943545925,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_010.npz
libero_object,4,11,False,480,60,261.5049593360163,4.229662048491099,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_011.npz
libero_object,4,12,False,480,60,261.0859265299514,4.231911819819437,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_012.npz
libero_object,4,13,True,168,21,94.27591475308873,4.1880021038867365,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_013.npz
libero_object,4,14,False,480,60,264.04782780399546,4.275948497438116,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_014.npz
libero_object,4,15,True,171,22,94.38652672898024,4.023033650207293,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_015.npz
libero_object,4,16,True,211,27,117.61522439308465,4.13388309257737,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_016.npz
libero_object,4,17,False,480,60,265.78258079104125,4.292574741053166,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_017.npz
libero_object,4,18,True,209,27,117.39858620997984,4.122970740822244,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_018.npz
libero_object,4,19,False,480,60,266.6074825800024,4.31114305450665,True,0,0,480,uniform,fixed,pick up the ketchup and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_object/task_004/trajectories/trial_019.npz
libero_goal,2,0,False,480,60,269.2448000420118,4.357290289210171,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_000.npz
libero_goal,2,1,True,95,12,56.786429886939004,4.227579297309813,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_001.npz
libero_goal,2,2,True,99,13,57.53065554203931,3.9925579497274675,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_002.npz
libero_goal,2,3,True,95,12,55.77969744999427,4.172929862451453,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_003.npz
libero_goal,2,4,True,91,12,52.41978229698725,3.9180863602445104,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_004.npz
libero_goal,2,5,True,97,13,57.45977848593611,3.970296975857179,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_005.npz
libero_goal,2,6,False,480,60,273.73102182906587,4.430920513722755,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_006.npz
libero_goal,2,7,True,90,12,53.53632113290951,3.986916298395954,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_007.npz
libero_goal,2,8,True,99,13,60.13023178698495,4.1734440838502325,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_008.npz
libero_goal,2,9,True,95,12,57.1048539460171,4.266254669225488,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_009.npz
libero_goal,2,10,True,99,13,60.28565701900516,4.169760731240136,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_010.npz
libero_goal,2,11,True,113,15,68.56705866102129,4.159635257143236,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_011.npz
libero_goal,2,12,True,96,12,58.37286928296089,4.362935331614258,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_012.npz
libero_goal,2,13,False,480,60,276.56122809497174,4.474451723584875,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_013.npz
libero_goal,2,14,True,88,11,53.514545600046404,4.271860667407357,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_014.npz
libero_goal,2,15,True,94,12,56.714997005066834,4.243571300086422,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_015.npz
libero_goal,2,16,True,85,11,51.12775719491765,4.12111982323889,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_016.npz
libero_goal,2,17,True,97,13,58.21571837400552,4.036084690488808,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_017.npz
libero_goal,2,18,True,120,15,71.38169591501355,4.3513382615637966,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_018.npz
libero_goal,2,19,True,96,12,57.62470822001342,4.304779381097223,True,0,0,480,uniform,fixed,put the wine bottle on top of the cabinet,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_goal/task_002/trajectories/trial_019.npz
libero_10,0,0,True,434,55,250.17534427694045,4.392560906741502,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_000.npz
libero_10,0,1,True,284,36,160.38720948493574,4.2604561937545,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_001.npz
libero_10,0,2,False,480,60,268.1662934899796,4.315987898691435,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_002.npz
libero_10,0,3,False,480,60,281.8337929759873,4.55665784476699,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_003.npz
libero_10,0,4,False,480,60,281.7753444099799,4.541027063885551,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_004.npz
libero_10,0,5,False,480,60,278.6647471260512,4.495963235110899,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_005.npz
libero_10,0,6,False,480,60,278.49309922009706,4.484927770761834,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_006.npz
libero_10,0,7,True,299,38,171.17484518303536,4.3007356005613335,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_007.npz
libero_10,0,8,True,293,37,166.53948208293878,4.299647670576202,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_008.npz
libero_10,0,9,True,288,36,163.80998247896787,4.352868104794037,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_009.npz
libero_10,0,10,True,318,40,180.39294811803848,4.321660380958148,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_010.npz
libero_10,0,11,False,480,60,271.22798700793646,4.38130926717546,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_011.npz
libero_10,0,12,True,388,49,219.27471080899704,4.309028843620326,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_012.npz
libero_10,0,13,True,312,39,175.37868887896184,4.306422640031087,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_013.npz
libero_10,0,14,True,302,38,167.13160311302636,4.214074863520905,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_014.npz
libero_10,0,15,False,480,60,272.0464186059544,4.395039560767578,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_015.npz
libero_10,0,16,True,285,36,160.68662856903393,4.263011586572346,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_016.npz
libero_10,0,17,True,333,42,188.22735232603736,4.307253927095295,True,0,0,480,uniform,fixed,put both the alphabet soup and the tomato sauce in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu6/tasks/libero_10/task_000/trajectories/trial_017.npz
